CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_ONS,STPNM,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,1 Day,2856
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,15  to 21 Days,1184
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,2 to 7 Days,7706
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,22  to 28 Days,425
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,8  to 14 Days,2683
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,More than 28 Days,213
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,Same Day,37594
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,Unknown / Data Issue,1
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Unknown,1 Day,73
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Unknown,15  to 21 Days,168
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Unknown,2 to 7 Days,198
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Unknown,22  to 28 Days,142
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Unknown,8  to 14 Days,222
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Unknown,More than 28 Days,129
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Unknown,Same Day,1496
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Video/Online,1 Day,287
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Video/Online,15  to 21 Days,574
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Video/Online,2 to 7 Days,1056
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Video/Online,22  to 28 Days,935
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Video/Online,8  to 14 Days,1209
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Video/Online,More than 28 Days,235
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,GP,Video/Online,Same Day,345
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,1 Day,9540
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,19272
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,39753
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,14586
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,33046
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,More than 28 Days,14018
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,Same Day,38097
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,Unknown / Data Issue,5
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Home Visit,1 Day,98
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Home Visit,15  to 21 Days,60
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Home Visit,2 to 7 Days,292
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Home Visit,22  to 28 Days,58
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Home Visit,8  to 14 Days,149
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Home Visit,More than 28 Days,15
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Home Visit,Same Day,213
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Telephone,1 Day,1061
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Telephone,15  to 21 Days,304
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Telephone,2 to 7 Days,1189
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Telephone,22  to 28 Days,194
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Telephone,8  to 14 Days,393
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Telephone,More than 28 Days,141
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Telephone,Same Day,13228
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Telephone,Unknown / Data Issue,1
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Unknown,1 Day,161
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Unknown,15  to 21 Days,418
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Unknown,2 to 7 Days,593
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Unknown,22  to 28 Days,227
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Unknown,8  to 14 Days,547
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Unknown,More than 28 Days,242
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Unknown,Same Day,1433
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Video/Online,1 Day,116
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Video/Online,15  to 21 Days,211
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Video/Online,2 to 7 Days,600
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Video/Online,22  to 28 Days,113
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Video/Online,8  to 14 Days,565
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Video/Online,More than 28 Days,109
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Video/Online,Same Day,311
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Face-to-Face,1 Day,19
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Face-to-Face,15  to 21 Days,3
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Face-to-Face,2 to 7 Days,16
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Face-to-Face,22  to 28 Days,6
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Face-to-Face,8  to 14 Days,4
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Face-to-Face,More than 28 Days,2
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Face-to-Face,Same Day,45
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Home Visit,1 Day,223
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Home Visit,15  to 21 Days,8
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Home Visit,2 to 7 Days,147
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Home Visit,22  to 28 Days,23
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Home Visit,8  to 14 Days,21
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Home Visit,More than 28 Days,21
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Home Visit,Same Day,2172
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Home Visit,Unknown / Data Issue,1
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Telephone,2 to 7 Days,1
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Unknown,1 Day,1832
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Unknown,15  to 21 Days,758
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Unknown,2 to 7 Days,4303
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Unknown,22  to 28 Days,423
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Unknown,8  to 14 Days,2256
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Unknown,More than 28 Days,357
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Unknown,Same Day,10156
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,Attended,Unknown,Unknown,Unknown / Data Issue,3
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Face-to-Face,1 Day,414
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Face-to-Face,15  to 21 Days,954
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Face-to-Face,2 to 7 Days,1933
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Face-to-Face,22  to 28 Days,928
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Face-to-Face,8  to 14 Days,1703
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Face-to-Face,More than 28 Days,835
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Face-to-Face,Same Day,1590
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Face-to-Face,Unknown / Data Issue,2
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Home Visit,1 Day,1
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Home Visit,2 to 7 Days,1
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Home Visit,Same Day,8
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Telephone,1 Day,21
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Telephone,15  to 21 Days,4
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Telephone,2 to 7 Days,45
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Telephone,22  to 28 Days,3
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Telephone,8  to 14 Days,8
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Telephone,More than 28 Days,5
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Telephone,Same Day,129
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Unknown,1 Day,2
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Unknown,15  to 21 Days,8
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Unknown,2 to 7 Days,9
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Unknown,22  to 28 Days,4
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Unknown,8  to 14 Days,5
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Unknown,More than 28 Days,2
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Unknown,Same Day,4
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Video/Online,1 Day,5
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Video/Online,15  to 21 Days,23
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Video/Online,2 to 7 Days,53
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Video/Online,22  to 28 Days,51
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Video/Online,8  to 14 Days,70
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Video/Online,More than 28 Days,22
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,GP,Video/Online,Same Day,6
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Face-to-Face,1 Day,548
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Face-to-Face,15  to 21 Days,1746
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Face-to-Face,2 to 7 Days,2901
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,1333
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,2926
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Face-to-Face,More than 28 Days,1518
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Face-to-Face,Same Day,848
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Home Visit,1 Day,7
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Home Visit,15  to 21 Days,2
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Home Visit,2 to 7 Days,14
52R,E38000243,NHS Nottingham and Nottinghamshire CCG,E54000014,Nottingham And Nottinghamshire Health And Care  STP,E40000008,Midlands,MAR2019,DNA,Other Practice staff,Home Visit,22  to 28 Days,1
