CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_ONS,STPNM,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Telephone,15  to 21 Days,148
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Telephone,2 to 7 Days,367
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Telephone,22  to 28 Days,80
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Telephone,8  to 14 Days,111
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Telephone,More than 28 Days,35
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Telephone,Same Day,2181
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Video/Online,1 Day,9
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Video/Online,2 to 7 Days,25
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Video/Online,22  to 28 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Video/Online,8  to 14 Days,10
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Other Practice staff,Video/Online,Same Day,10
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Home Visit,1 Day,23
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Home Visit,2 to 7 Days,9
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Home Visit,Same Day,284
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Telephone,1 Day,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Telephone,2 to 7 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Telephone,Same Day,15
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Unknown,1 Day,316
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Unknown,15  to 21 Days,92
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Unknown,2 to 7 Days,801
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Unknown,22  to 28 Days,79
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Unknown,8  to 14 Days,240
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Unknown,More than 28 Days,46
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,Unknown,Unknown,Same Day,1579
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Face-to-Face,1 Day,138
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Face-to-Face,15  to 21 Days,361
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Face-to-Face,2 to 7 Days,395
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Face-to-Face,22  to 28 Days,277
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Face-to-Face,8  to 14 Days,415
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Face-to-Face,More than 28 Days,200
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Face-to-Face,Same Day,452
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Telephone,2 to 7 Days,4
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Telephone,22  to 28 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Telephone,8  to 14 Days,3
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Telephone,Same Day,2
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Video/Online,1 Day,3
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Video/Online,15  to 21 Days,11
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Video/Online,2 to 7 Days,8
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Video/Online,22  to 28 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Video/Online,8  to 14 Days,7
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,GP,Video/Online,Same Day,2
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Face-to-Face,1 Day,168
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Face-to-Face,15  to 21 Days,415
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Face-to-Face,2 to 7 Days,708
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Face-to-Face,22  to 28 Days,325
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Face-to-Face,8  to 14 Days,707
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Face-to-Face,More than 28 Days,378
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Face-to-Face,Same Day,581
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Telephone,1 Day,2
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Telephone,15  to 21 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Telephone,2 to 7 Days,3
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Telephone,22  to 28 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Telephone,8  to 14 Days,7
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Telephone,More than 28 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Telephone,Same Day,12
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Video/Online,1 Day,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Other Practice staff,Video/Online,2 to 7 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Home Visit,2 to 7 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Home Visit,Same Day,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Telephone,2 to 7 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Telephone,Same Day,7
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Unknown,1 Day,7
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Unknown,15  to 21 Days,4
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Unknown,2 to 7 Days,31
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Unknown,22  to 28 Days,4
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Unknown,8  to 14 Days,10
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Unknown,More than 28 Days,3
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,DNA,Unknown,Unknown,Same Day,10
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Face-to-Face,1 Day,175
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Face-to-Face,15  to 21 Days,438
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Face-to-Face,2 to 7 Days,438
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Face-to-Face,22  to 28 Days,468
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Face-to-Face,8  to 14 Days,472
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Face-to-Face,More than 28 Days,822
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Face-to-Face,Same Day,1096
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Face-to-Face,Unknown / Data Issue,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Home Visit,2 to 7 Days,3
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Home Visit,8  to 14 Days,2
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Home Visit,More than 28 Days,2
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Home Visit,Same Day,39
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Telephone,1 Day,55
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Telephone,15  to 21 Days,42
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Telephone,2 to 7 Days,112
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Telephone,22  to 28 Days,39
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Telephone,8  to 14 Days,66
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Telephone,More than 28 Days,41
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Telephone,Same Day,177
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Video/Online,1 Day,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Video/Online,15  to 21 Days,16
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Video/Online,2 to 7 Days,5
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Video/Online,22  to 28 Days,23
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Video/Online,8  to 14 Days,9
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Video/Online,More than 28 Days,28
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,GP,Video/Online,Same Day,7
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Face-to-Face,1 Day,413
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Face-to-Face,15  to 21 Days,524
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Face-to-Face,2 to 7 Days,909
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Face-to-Face,22  to 28 Days,370
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Face-to-Face,8  to 14 Days,712
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Face-to-Face,More than 28 Days,630
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Face-to-Face,Same Day,914
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Face-to-Face,Unknown / Data Issue,12
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Home Visit,2 to 7 Days,2
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Home Visit,More than 28 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Telephone,1 Day,27
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Telephone,15  to 21 Days,13
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Telephone,2 to 7 Days,54
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Telephone,22  to 28 Days,9
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Telephone,8  to 14 Days,19
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Telephone,More than 28 Days,10
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Telephone,Same Day,88
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Telephone,Unknown / Data Issue,4
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Video/Online,2 to 7 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Video/Online,8  to 14 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Other Practice staff,Video/Online,More than 28 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Face-to-Face,2 to 7 Days,2
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Face-to-Face,Same Day,39
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Home Visit,1 Day,3
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Home Visit,2 to 7 Days,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Home Visit,Same Day,9
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Telephone,Same Day,1
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Unknown,1 Day,17
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Unknown,15  to 21 Days,29
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Unknown,2 to 7 Days,31
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Unknown,22  to 28 Days,41
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Unknown,8  to 14 Days,53
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Unknown,More than 28 Days,52
06Q,E38000106,NHS Mid Essex CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Unknown,Unknown,Unknown,Same Day,72
07G,E38000185,NHS Thurrock CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,GP,Face-to-Face,1 Day,2370
07G,E38000185,NHS Thurrock CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,GP,Face-to-Face,15  to 21 Days,1185
07G,E38000185,NHS Thurrock CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,GP,Face-to-Face,2 to 7 Days,4649
07G,E38000185,NHS Thurrock CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,GP,Face-to-Face,22  to 28 Days,992
07G,E38000185,NHS Thurrock CCG,E54000026,Mid And South Essex  STP,E40000007,East of England,MAR2019,Attended,GP,Face-to-Face,8  to 14 Days,3678
